"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2024","2,352.03","2,281.89","2,352.03","2,266.75","229.28K","3.07%"
"12/31/2023","2,281.90","2,291.70","2,320.91","2,264.67","232.62K","-0.43%"
"12/30/2023","2,291.70","2,299.24","2,322.76","2,269.23","219.92K","-0.33%"
"12/29/2023","2,299.24","2,344.48","2,385.26","2,265.63","475.37K","-1.93%"
"12/28/2023","2,344.47","2,378.63","2,443.59","2,338.46","626.91K","-1.44%"
"12/27/2023","2,378.63","2,230.76","2,391.53","2,213.78","577.27K","6.63%"
"12/26/2023","2,230.74","2,271.38","2,274.71","2,184.60","429.50K","-1.79%"
"12/25/2023","2,271.38","2,263.57","2,303.28","2,253.25","298.17K","0.35%"
"12/24/2023","2,263.57","2,308.60","2,325.08","2,247.73","319.33K","-1.95%"
"12/23/2023","2,308.61","2,324.24","2,330.07","2,267.39","266.30K","-0.67%"
"12/22/2023","2,324.23","2,239.62","2,341.52","2,232.83","620.73K","3.78%"
"12/21/2023","2,239.62","2,202.19","2,277.72","2,183.35","471.46K","1.70%"
"12/20/2023","2,202.19","2,177.45","2,263.30","2,161.76","440.35K","1.14%"
"12/19/2023","2,177.44","2,218.82","2,254.75","2,137.80","400.94K","-1.86%"
"12/18/2023","2,218.80","2,197.01","2,223.30","2,123.06","388.26K","0.99%"
"12/17/2023","2,197.04","2,229.07","2,247.84","2,196.06","233.48K","-1.44%"
"12/16/2023","2,229.07","2,220.41","2,262.68","2,212.80","206.79K","0.39%"
"12/15/2023","2,220.41","2,315.40","2,317.42","2,213.18","349.63K","-4.11%"
"12/14/2023","2,315.64","2,260.18","2,331.63","2,237.39","461.60K","2.45%"
"12/13/2023","2,260.18","2,203.49","2,283.84","2,148.87","436.64K","2.57%"
"12/12/2023","2,203.49","2,225.33","2,243.34","2,168.18","377.05K","-0.98%"
"12/11/2023","2,225.34","2,352.26","2,355.02","2,164.16","678.03K","-5.40%"
"12/10/2023","2,352.26","2,340.55","2,376.57","2,324.18","206.78K","0.50%"
"12/09/2023","2,340.55","2,358.42","2,401.34","2,332.36","304.64K","-0.76%"
"12/08/2023","2,358.42","2,355.78","2,389.36","2,340.88","397.41K","0.11%"
"12/07/2023","2,355.80","2,233.45","2,381.65","2,224.61","518.61K","5.48%"
"12/06/2023","2,233.45","2,293.36","2,310.20","2,223.15","431.57K","-2.61%"
"12/05/2023","2,293.34","2,243.30","2,302.29","2,190.96","561.41K","2.22%"
"12/04/2023","2,243.54","2,192.79","2,272.26","2,191.43","601.45K","2.31%"
"12/03/2023","2,192.79","2,164.79","2,215.46","2,150.58","279.65K","1.29%"
"12/02/2023","2,164.79","2,087.21","2,179.73","2,086.29","344.20K","3.72%"
"12/01/2023","2,087.21","2,051.59","2,109.32","2,045.39","402.51K","1.74%"
"11/30/2023","2,051.56","2,028.99","2,054.33","2,021.44","252.49K","1.11%"
"11/29/2023","2,028.99","2,048.47","2,071.36","2,020.31","269.97K","-0.95%"
"11/28/2023","2,048.47","2,027.51","2,074.79","1,996.19","312.94K","1.03%"
"11/27/2023","2,027.51","2,062.30","2,071.13","1,987.43","354.28K","-1.70%"
"11/26/2023","2,062.64","2,082.91","2,092.80","2,038.28","259.79K","-0.98%"
"11/25/2023","2,083.09","2,080.63","2,089.64","2,065.17","154.35K","0.12%"
"11/24/2023","2,080.62","2,061.92","2,129.20","2,059.23","460.97K","0.91%"
"11/23/2023","2,061.92","2,063.05","2,088.20","2,040.66","264.01K","-0.06%"
"11/22/2023","2,063.05","1,934.62","2,090.01","1,930.66","506.35K","6.64%"
"11/21/2023","1,934.62","2,021.49","2,034.51","1,932.50","527.41K","-4.30%"
"11/20/2023","2,021.49","2,011.02","2,064.05","1,994.89","455.23K","0.52%"
"11/19/2023","2,011.01","1,961.72","2,014.93","1,943.63","269.02K","2.51%"
"11/18/2023","1,961.72","1,960.80","1,971.02","1,920.13","298.88K","0.05%"
"11/17/2023","1,960.80","1,961.77","1,990.24","1,908.24","430.92K","-0.05%"
"11/16/2023","1,961.76","2,058.93","2,089.44","1,940.44","585.12K","-4.72%"
"11/15/2023","2,058.93","1,979.40","2,060.95","1,967.97","455.57K","4.03%"
"11/14/2023","1,979.10","2,054.15","2,064.51","1,943.01","521.22K","-3.66%"
"11/13/2023","2,054.18","2,044.61","2,115.24","2,031.01","578.44K","0.47%"
"11/12/2023","2,044.61","2,053.40","2,065.35","2,020.76","354.64K","-0.43%"
"11/11/2023","2,053.42","2,077.72","2,089.24","2,033.56","405.96K","-1.17%"
"11/10/2023","2,077.78","2,120.16","2,135.91","2,068.79","640.31K","-2.00%"
"11/09/2023","2,120.16","1,888.42","2,131.31","1,882.91","1.21M","12.22%"
"11/08/2023","1,889.29","1,885.95","1,903.67","1,873.47","265.08K","0.18%"
"11/07/2023","1,885.97","1,900.98","1,906.55","1,852.05","370.10K","-0.79%"
"11/06/2023","1,900.98","1,891.81","1,913.13","1,870.00","359.00K","0.46%"
"11/05/2023","1,892.36","1,855.72","1,911.00","1,846.57","418.91K","1.97%"
"11/04/2023","1,855.72","1,832.31","1,868.52","1,824.40","190.18K","1.28%"
"11/03/2023","1,832.29","1,800.28","1,834.16","1,779.79","337.00K","1.78%"
"11/02/2023","1,800.27","1,846.60","1,873.02","1,789.00","398.43K","-2.51%"
"11/01/2023","1,846.60","1,815.12","1,857.00","1,783.98","509.01K","1.73%"
"10/31/2023","1,815.13","1,809.05","1,819.43","1,783.32","279.11K","0.34%"
"10/30/2023","1,809.05","1,794.96","1,829.47","1,778.59","304.47K","0.78%"
"10/29/2023","1,794.96","1,776.21","1,809.98","1,764.08","156.39K","1.06%"
"10/28/2023","1,776.21","1,779.54","1,801.12","1,772.08","134.10K","-0.19%"
"10/27/2023","1,779.54","1,803.38","1,803.63","1,751.77","298.24K","-1.31%"
"10/26/2023","1,803.13","1,787.00","1,864.81","1,764.43","471.17K","0.90%"
"10/25/2023","1,787.00","1,784.88","1,814.21","1,761.39","389.39K","0.12%"
"10/24/2023","1,784.88","1,763.79","1,853.31","1,757.32","750.21K","1.20%"
"10/23/2023","1,763.75","1,663.35","1,791.99","1,657.57","672.28K","6.04%"
"10/22/2023","1,663.35","1,628.94","1,667.50","1,623.29","246.68K","2.11%"
"10/21/2023","1,628.94","1,603.89","1,642.33","1,592.41","188.94K","1.56%"
"10/20/2023","1,603.89","1,566.78","1,629.26","1,561.62","343.61K","2.37%"
"10/19/2023","1,566.79","1,563.43","1,573.48","1,543.87","238.42K","0.21%"
"10/18/2023","1,563.43","1,564.99","1,583.77","1,556.15","199.43K","-0.10%"
"10/17/2023","1,564.99","1,599.48","1,600.49","1,553.63","250.22K","-2.16%"
"10/16/2023","1,599.48","1,557.79","1,635.46","1,555.13","452.69K","2.69%"
"10/15/2023","1,557.66","1,554.96","1,565.80","1,550.05","128.70K","0.17%"
"10/14/2023","1,554.96","1,552.17","1,559.94","1,545.32","107.26K","0.18%"
"10/13/2023","1,552.17","1,539.70","1,574.08","1,538.07","208.91K","0.81%"
"10/12/2023","1,539.70","1,566.88","1,568.47","1,523.78","260.59K","-1.73%"
"10/11/2023","1,566.88","1,567.62","1,578.16","1,549.16","279.01K","-0.05%"
"10/10/2023","1,567.60","1,579.77","1,593.73","1,552.34","255.41K","-0.77%"
"10/09/2023","1,579.74","1,632.85","1,635.13","1,550.10","372.11K","-3.25%"
"10/08/2023","1,632.85","1,633.58","1,641.30","1,616.80","159.27K","-0.04%"
"10/07/2023","1,633.58","1,640.59","1,643.25","1,630.18","107.55K","-0.73%"
"10/06/2023","1,645.62","1,611.58","1,659.99","1,611.58","238.24K","2.11%"
"10/05/2023","1,611.58","1,646.61","1,654.03","1,609.54","253.05K","-2.15%"
"10/04/2023","1,647.05","1,656.88","1,657.61","1,630.48","243.08K","-0.59%"
"10/03/2023","1,656.88","1,662.79","1,670.45","1,644.05","216.11K","-0.36%"
"10/02/2023","1,662.79","1,732.90","1,742.42","1,638.04","412.81K","-4.05%"
"10/01/2023","1,732.89","1,670.92","1,741.94","1,668.94","245.32K","3.71%"
"09/30/2023","1,670.92","1,667.71","1,693.68","1,666.25","147.60K","0.19%"
"09/29/2023","1,667.72","1,652.89","1,686.63","1,648.47","273.45K","0.90%"
"09/28/2023","1,652.89","1,598.53","1,667.61","1,598.16","354.03K","3.40%"
"09/27/2023","1,598.49","1,594.05","1,633.50","1,585.28","307.59K","0.28%"
"09/26/2023","1,594.04","1,588.62","1,597.67","1,580.60","141.61K","0.34%"
"09/25/2023","1,588.62","1,580.55","1,596.57","1,564.70","191.41K","0.51%"
"09/24/2023","1,580.55","1,593.89","1,600.37","1,573.94","144.30K","-0.84%"
"09/23/2023","1,593.89","1,593.10","1,597.96","1,587.79","69.31K","0.05%"
"09/22/2023","1,593.10","1,584.03","1,601.79","1,578.78","135.12K","0.57%"
"09/21/2023","1,584.03","1,622.28","1,625.31","1,569.03","264.25K","-2.36%"
"09/20/2023","1,622.28","1,643.14","1,649.17","1,610.14","253.88K","-1.27%"
"09/19/2023","1,643.08","1,636.88","1,659.53","1,627.31","201.84K","0.38%"
"09/18/2023","1,636.92","1,622.63","1,668.87","1,609.69","302.35K","0.88%"
"09/17/2023","1,622.65","1,634.41","1,635.00","1,612.87","127.49K","-0.72%"
"09/16/2023","1,634.41","1,641.31","1,650.04","1,631.74","107.11K","-0.42%"
"09/15/2023","1,641.31","1,626.49","1,652.40","1,612.25","194.29K","0.91%"
"09/14/2023","1,626.49","1,607.63","1,639.23","1,607.08","293.64K","1.17%"
"09/13/2023","1,607.63","1,592.50","1,614.43","1,582.03","238.31K","0.95%"
"09/12/2023","1,592.50","1,551.89","1,617.39","1,549.71","354.59K","2.62%"
"09/11/2023","1,551.89","1,617.44","1,618.80","1,533.95","444.95K","-4.05%"
"09/10/2023","1,617.44","1,635.56","1,635.72","1,604.26","220.97K","-1.11%"
"09/09/2023","1,635.56","1,636.45","1,637.21","1,630.12","63.97K","-0.05%"
"09/08/2023","1,636.45","1,648.09","1,657.53","1,618.39","236.38K","-0.71%"
"09/07/2023","1,648.09","1,633.18","1,658.04","1,624.07","243.55K","0.91%"
"09/06/2023","1,633.18","1,634.46","1,667.08","1,610.49","240.73K","-0.08%"
"09/05/2023","1,634.46","1,630.53","1,647.67","1,610.02","219.79K","0.24%"
"09/04/2023","1,630.51","1,635.86","1,643.31","1,618.49","178.25K","-0.33%"
"09/03/2023","1,635.85","1,637.05","1,645.16","1,625.61","124.14K","-0.07%"
"09/02/2023","1,637.05","1,629.00","1,644.63","1,628.11","109.03K","0.49%"
"09/01/2023","1,629.00","1,645.82","1,654.39","1,603.67","319.19K","-1.02%"
"08/31/2023","1,645.82","1,705.23","1,723.95","1,634.74","355.27K","-3.48%"
"08/30/2023","1,705.22","1,729.69","1,730.71","1,696.99","218.44K","-1.41%"
"08/29/2023","1,729.69","1,653.22","1,742.83","1,640.29","528.63K","4.63%"
"08/28/2023","1,653.22","1,658.34","1,660.80","1,628.79","229.39K","-0.31%"
"08/27/2023","1,658.33","1,647.05","1,660.11","1,646.35","94.20K","0.68%"
"08/26/2023","1,647.05","1,653.74","1,655.58","1,644.04","84.34K","-0.40%"
"08/25/2023","1,653.74","1,661.18","1,676.13","1,636.77","250.86K","-0.43%"
"08/24/2023","1,660.89","1,679.93","1,683.03","1,642.45","246.62K","-1.13%"
"08/23/2023","1,679.93","1,634.30","1,697.63","1,629.86","399.71K","2.79%"
"08/22/2023","1,634.29","1,667.60","1,669.22","1,588.36","424.51K","-2.00%"
"08/21/2023","1,667.60","1,685.24","1,686.11","1,651.77","265.91K","-1.05%"
"08/20/2023","1,685.24","1,669.68","1,692.47","1,662.82","205.82K","0.93%"
"08/19/2023","1,669.67","1,661.27","1,693.88","1,654.35","243.31K","0.51%"
"08/18/2023","1,661.26","1,681.51","1,698.77","1,646.32","572.90K","-1.34%"
"08/17/2023","1,683.89","1,807.81","1,809.81","1,560.88","876.70K","-6.85%"
"08/16/2023","1,807.81","1,828.98","1,831.52","1,803.31","217.47K","-1.16%"
"08/15/2023","1,828.98","1,845.51","1,847.35","1,816.32","196.60K","-0.90%"
"08/14/2023","1,845.51","1,840.73","1,856.48","1,835.90","158.11K","0.26%"
"08/13/2023","1,840.73","1,849.94","1,861.50","1,835.51","126.51K","-0.50%"
"08/12/2023","1,849.94","1,848.88","1,853.54","1,846.13","66.93K","0.06%"
"08/11/2023","1,848.88","1,852.46","1,857.17","1,840.65","120.55K","-0.19%"
"08/10/2023","1,852.46","1,855.36","1,865.94","1,847.34","134.21K","-0.16%"
"08/09/2023","1,855.36","1,856.24","1,870.48","1,846.76","203.58K","-0.05%"
"08/08/2023","1,856.24","1,829.10","1,871.77","1,826.40","253.39K","1.48%"
"08/07/2023","1,829.11","1,830.28","1,846.41","1,805.30","243.92K","-0.06%"
"08/06/2023","1,830.28","1,836.48","1,838.08","1,826.12","100.32K","-0.34%"
"08/05/2023","1,836.48","1,830.24","1,838.62","1,827.52","103.08K","0.34%"
"08/04/2023","1,830.24","1,835.98","1,849.13","1,819.65","199.60K","-0.31%"
"08/03/2023","1,835.98","1,839.76","1,858.62","1,828.34","182.56K","-0.23%"
"08/02/2023","1,840.21","1,874.21","1,879.32","1,822.94","272.70K","-1.81%"
"08/01/2023","1,874.21","1,856.17","1,875.00","1,818.06","386.29K","0.97%"
"07/31/2023","1,856.17","1,861.81","1,876.03","1,851.42","177.97K","-0.30%"
"07/30/2023","1,861.81","1,880.55","1,884.33","1,851.63","167.77K","-1.00%"
"07/29/2023","1,880.55","1,874.23","1,886.26","1,869.74","79.76K","0.34%"
"07/28/2023","1,874.23","1,861.32","1,882.23","1,856.90","148.92K","0.69%"
"07/27/2023","1,861.32","1,872.00","1,885.87","1,855.40","176.21K","-0.57%"
"07/26/2023","1,872.00","1,857.67","1,886.92","1,849.43","286.61K","0.77%"
"07/25/2023","1,857.67","1,850.05","1,867.36","1,845.68","161.06K","0.41%"
"07/24/2023","1,850.04","1,888.85","1,890.78","1,835.14","297.13K","-2.05%"
"07/23/2023","1,888.85","1,866.26","1,903.95","1,858.12","164.31K","1.21%"
"07/22/2023","1,866.25","1,891.75","1,897.03","1,854.09","143.13K","-1.35%"
"07/21/2023","1,891.75","1,891.68","1,905.57","1,884.95","176.39K","0.03%"
"07/20/2023","1,891.23","1,888.64","1,928.36","1,879.39","321.92K","0.14%"
"07/19/2023","1,888.65","1,897.58","1,920.48","1,882.18","244.92K","-0.47%"
"07/18/2023","1,897.58","1,911.24","1,917.21","1,877.52","233.00K","-0.71%"
"07/17/2023","1,911.24","1,922.45","1,935.99","1,876.00","293.54K","-0.58%"
"07/16/2023","1,922.45","1,931.43","1,942.55","1,918.01","158.59K","-0.46%"
"07/15/2023","1,931.42","1,938.05","1,946.10","1,926.83","145.89K","-0.34%"
"07/14/2023","1,938.05","2,004.77","2,025.56","1,900.22","530.86K","-3.33%"
"07/13/2023","2,004.77","1,871.86","2,010.75","1,863.22","588.53K","7.10%"
"07/12/2023","1,871.86","1,878.33","1,901.45","1,865.11","280.91K","-0.34%"
"07/11/2023","1,878.33","1,880.42","1,889.83","1,863.93","191.47K","-0.11%"
"07/10/2023","1,880.42","1,862.91","1,903.82","1,846.71","264.83K","0.94%"
"07/09/2023","1,862.91","1,865.28","1,878.22","1,856.97","145.47K","-0.13%"
"07/08/2023","1,865.28","1,870.92","1,873.16","1,843.82","136.69K","-0.30%"
"07/07/2023","1,870.92","1,848.29","1,877.51","1,827.35","249.82K","1.22%"
"07/06/2023","1,848.36","1,910.43","1,957.58","1,847.01","483.00K","-3.25%"
"07/05/2023","1,910.43","1,936.21","1,942.15","1,896.43","284.34K","-1.33%"
"07/04/2023","1,936.19","1,955.56","1,966.03","1,931.64","226.10K","-0.99%"
"07/03/2023","1,955.56","1,937.57","1,974.61","1,934.51","346.33K","0.93%"
"07/02/2023","1,937.57","1,924.53","1,958.36","1,893.68","283.61K","0.68%"
"07/01/2023","1,924.53","1,933.80","1,943.20","1,909.92","189.41K","-0.48%"
"06/30/2023","1,933.80","1,851.92","1,943.65","1,837.49","765.42K","4.42%"
"06/29/2023","1,851.92","1,827.95","1,878.86","1,827.95","256.22K","1.31%"
"06/28/2023","1,827.95","1,889.51","1,890.11","1,821.94","356.71K","-3.26%"
"06/27/2023","1,889.51","1,859.00","1,911.73","1,856.19","386.05K","1.64%"
"06/26/2023","1,859.00","1,898.80","1,906.07","1,840.63","479.76K","-2.10%"
"06/25/2023","1,898.80","1,875.00","1,929.61","1,869.28","356.99K","1.27%"
"06/24/2023","1,875.00","1,891.98","1,904.04","1,865.77","239.37K","-0.90%"
"06/23/2023","1,891.97","1,872.29","1,932.23","1,864.60","428.03K","1.05%"
"06/22/2023","1,872.32","1,889.87","1,931.60","1,866.66","438.75K","-0.93%"
"06/21/2023","1,889.87","1,791.64","1,899.11","1,787.59","653.63K","5.48%"
"06/20/2023","1,791.61","1,737.06","1,793.35","1,715.20","359.77K","3.14%"
"06/19/2023","1,737.06","1,720.98","1,748.05","1,706.40","263.64K","0.93%"
"06/18/2023","1,720.98","1,727.79","1,746.40","1,715.90","167.46K","-0.39%"
"06/17/2023","1,727.79","1,717.92","1,764.06","1,714.30","227.93K","0.57%"
"06/16/2023","1,717.92","1,666.96","1,728.35","1,653.68","333.35K","3.06%"
"06/15/2023","1,666.96","1,650.96","1,678.94","1,632.50","397.40K","0.97%"
"06/14/2023","1,650.96","1,739.60","1,749.90","1,636.49","451.13K","-5.10%"
"06/13/2023","1,739.60","1,742.60","1,763.15","1,727.64","303.23K","-0.17%"
"06/12/2023","1,742.60","1,752.80","1,757.79","1,722.92","320.47K","-0.58%"
"06/11/2023","1,752.80","1,751.56","1,775.87","1,740.02","232.04K","0.07%"
"06/10/2023","1,751.56","1,840.41","1,844.23","1,719.16","696.59K","-4.83%"
"06/09/2023","1,840.41","1,845.68","1,854.72","1,828.66","215.71K","-0.29%"
"06/08/2023","1,845.68","1,832.10","1,860.53","1,829.38","202.78K","0.74%"
"06/07/2023","1,832.10","1,884.63","1,893.73","1,823.42","454.83K","-2.76%"
"06/06/2023","1,884.17","1,811.19","1,895.79","1,800.75","518.57K","4.03%"
"06/05/2023","1,811.20","1,890.00","1,890.53","1,782.82","588.61K","-4.17%"
"06/04/2023","1,890.04","1,892.05","1,914.12","1,884.54","183.07K","-0.11%"
"06/03/2023","1,892.05","1,907.10","1,907.90","1,884.17","157.10K","-0.79%"
"06/02/2023","1,907.10","1,861.77","1,910.01","1,847.84","329.16K","2.43%"
"06/01/2023","1,861.77","1,873.62","1,888.07","1,846.23","286.98K","-0.63%"
"05/31/2023","1,873.63","1,900.59","1,906.21","1,852.00","337.87K","-1.42%"
"05/30/2023","1,900.59","1,892.61","1,915.91","1,882.97","288.67K","0.42%"
"05/29/2023","1,892.61","1,908.37","1,925.74","1,878.33","338.07K","-0.83%"
"05/28/2023","1,908.35","1,829.91","1,914.92","1,824.70","401.09K","4.29%"
"05/27/2023","1,829.91","1,827.80","1,835.94","1,817.35","147.46K","0.12%"
"05/26/2023","1,827.80","1,805.62","1,837.39","1,798.10","290.89K","1.22%"
"05/25/2023","1,805.69","1,799.91","1,817.05","1,764.92","370.60K","0.32%"
"05/24/2023","1,799.91","1,854.08","1,854.08","1,781.70","441.64K","-2.92%"
"05/23/2023","1,854.08","1,817.19","1,868.89","1,815.41","428.05K","2.03%"
"05/22/2023","1,817.19","1,804.89","1,827.38","1,792.35","250.27K","0.68%"
"05/21/2023","1,804.89","1,819.66","1,827.47","1,799.03","170.05K","-0.81%"
"05/20/2023","1,819.68","1,812.32","1,828.06","1,807.08","134.46K","0.41%"
"05/19/2023","1,812.32","1,800.95","1,829.33","1,796.99","253.50K","0.63%"
"05/18/2023","1,800.99","1,822.12","1,831.51","1,774.77","311.24K","-1.14%"
"05/17/2023","1,821.73","1,823.98","1,834.44","1,785.78","376.26K","-0.12%"
"05/16/2023","1,823.98","1,817.11","1,830.01","1,797.60","325.77K","0.38%"
"05/15/2023","1,817.11","1,799.36","1,845.27","1,786.61","405.84K","0.99%"
"05/14/2023","1,799.36","1,795.11","1,822.93","1,791.86","229.74K","0.25%"
"05/13/2023","1,794.95","1,807.31","1,814.55","1,786.23","223.65K","-0.68%"
"05/12/2023","1,807.31","1,794.71","1,812.46","1,741.48","598.87K","0.70%"
"05/11/2023","1,794.71","1,840.92","1,841.04","1,774.30","548.42K","-2.51%"
"05/10/2023","1,840.92","1,846.56","1,886.83","1,797.07","685.11K","-0.31%"
"05/09/2023","1,846.56","1,847.48","1,858.57","1,832.05","318.79K","-0.05%"
"05/08/2023","1,847.48","1,871.03","1,883.54","1,813.63","667.82K","-1.26%"
"05/07/2023","1,870.99","1,896.48","1,931.39","1,870.94","441.65K","-1.34%"
"05/06/2023","1,896.48","1,993.33","2,013.10","1,868.09","658.63K","-4.86%"
"05/05/2023","1,993.33","1,877.06","1,996.64","1,875.66","589.05K","6.19%"
"05/04/2023","1,877.06","1,904.76","1,915.15","1,868.18","372.69K","-1.45%"
"05/03/2023","1,904.74","1,869.74","1,915.00","1,844.72","489.66K","1.87%"
"05/02/2023","1,869.74","1,830.75","1,878.70","1,823.25","391.27K","2.13%"
"05/01/2023","1,830.75","1,869.05","1,885.70","1,807.30","475.92K","-2.04%"
"04/30/2023","1,868.88","1,907.80","1,937.86","1,868.88","377.71K","-2.04%"
"04/29/2023","1,907.80","1,890.93","1,915.90","1,886.27","193.47K","0.88%"
"04/28/2023","1,891.14","1,908.79","1,922.85","1,875.03","408.45K","-0.93%"
"04/27/2023","1,908.81","1,866.05","1,937.55","1,862.37","771.48K","2.29%"
"04/26/2023","1,866.05","1,865.95","1,963.46","1,793.76","958.23K","0.01%"
"04/25/2023","1,865.95","1,841.88","1,877.54","1,804.20","491.98K","1.31%"
"04/24/2023","1,841.88","1,862.04","1,889.09","1,809.80","480.28K","-1.08%"
"04/23/2023","1,862.05","1,873.96","1,881.92","1,839.05","368.77K","-0.63%"
"04/22/2023","1,873.95","1,848.88","1,886.22","1,845.73","351.72K","1.30%"
"04/21/2023","1,849.81","1,942.72","1,955.35","1,831.47","769.94K","-4.78%"
"04/20/2023","1,942.72","1,935.97","1,977.95","1,917.71","665.65K","0.35%"
"04/19/2023","1,935.97","2,103.36","2,104.31","1,925.00","855.36K","-7.96%"
"04/18/2023","2,103.34","2,074.74","2,121.27","2,056.86","437.10K","1.38%"
"04/17/2023","2,074.74","2,118.61","2,119.18","2,062.17","448.14K","-2.10%"
"04/16/2023","2,119.29","2,090.59","2,137.56","2,073.26","342.43K","1.37%"
"04/15/2023","2,090.59","2,099.98","2,110.30","2,074.33","340.60K","-0.45%"
"04/14/2023","2,099.98","2,012.12","2,127.56","2,009.53","957.03K","4.37%"
"04/13/2023","2,012.11","1,916.59","2,018.73","1,899.96","721.56K","4.98%"
"04/12/2023","1,916.58","1,889.86","1,930.46","1,857.35","669.43K","1.41%"
"04/11/2023","1,889.86","1,910.35","1,935.75","1,884.64","428.26K","-1.07%"
"04/10/2023","1,910.36","1,858.90","1,916.53","1,847.39","457.41K","2.77%"
"04/09/2023","1,858.90","1,848.93","1,871.87","1,825.60","306.40K","0.54%"
"04/08/2023","1,848.93","1,863.45","1,879.11","1,847.72","207.67K","-0.78%"
"04/07/2023","1,863.46","1,872.35","1,882.56","1,844.43","298.77K","-0.47%"
"04/06/2023","1,872.35","1,908.95","1,908.95","1,855.89","420.80K","-1.92%"
"04/05/2023","1,908.96","1,870.52","1,936.10","1,864.64","583.84K","2.05%"
"04/04/2023","1,870.52","1,810.77","1,887.33","1,802.51","658.37K","3.30%"
"04/03/2023","1,810.77","1,795.01","1,838.71","1,764.26","657.58K","0.88%"
"04/02/2023","1,795.01","1,820.78","1,824.32","1,775.81","334.84K","-1.42%"
"04/01/2023","1,820.78","1,821.62","1,840.27","1,811.67","283.39K","-0.05%"
"03/31/2023","1,821.62","1,793.59","1,845.54","1,782.26","579.01K","1.56%"
"03/30/2023","1,793.59","1,793.16","1,828.91","1,766.90","607.74K","0.02%"
"03/29/2023","1,793.27","1,772.64","1,825.01","1,772.64","564.93K","1.16%"
"03/28/2023","1,772.63","1,714.65","1,792.38","1,702.95","561.33K","3.38%"
"03/27/2023","1,714.65","1,773.91","1,780.06","1,691.38","607.00K","-3.35%"
"03/26/2023","1,774.06","1,742.32","1,796.77","1,739.39","371.97K","1.82%"
"03/25/2023","1,742.34","1,749.28","1,761.66","1,714.43","368.84K","-0.40%"
"03/24/2023","1,749.26","1,813.62","1,818.53","1,728.69","602.30K","-3.57%"
"03/23/2023","1,814.08","1,734.32","1,852.48","1,729.38","767.73K","4.59%"
"03/22/2023","1,734.48","1,801.58","1,818.47","1,711.05","933.24K","-3.83%"
"03/21/2023","1,803.54","1,732.32","1,833.12","1,719.55","779.81K","4.11%"
"03/20/2023","1,732.31","1,780.12","1,802.76","1,723.90","716.26K","-2.65%"
"03/19/2023","1,779.47","1,758.70","1,838.84","1,758.66","574.73K","1.18%"
"03/18/2023","1,758.70","1,789.38","1,833.82","1,751.14","763.06K","-1.71%"
"03/17/2023","1,789.38","1,673.76","1,796.74","1,663.67","975.13K","6.90%"
"03/16/2023","1,673.85","1,649.66","1,689.09","1,634.21","660.14K","1.47%"
"03/15/2023","1,649.65","1,700.14","1,716.56","1,614.93","1.02M","-2.97%"
"03/14/2023","1,700.15","1,673.83","1,776.65","1,655.74","1.36M","1.57%"
"03/13/2023","1,673.93","1,580.28","1,690.18","1,565.83","1.30M","5.93%"
"03/12/2023","1,580.24","1,472.08","1,585.09","1,452.33","1.06M","7.42%"
"03/11/2023","1,471.15","1,426.74","1,475.92","1,408.58","1.43M","3.11%"
"03/10/2023","1,426.75","1,437.49","1,437.49","1,371.47","1.01M","-0.82%"
"03/09/2023","1,438.50","1,533.04","1,545.98","1,413.17","764.77K","-6.17%"
"03/08/2023","1,533.04","1,561.79","1,569.70","1,531.28","478.44K","-1.84%"
"03/07/2023","1,561.78","1,565.84","1,580.95","1,536.31","460.10K","-0.26%"
"03/06/2023","1,565.84","1,564.36","1,581.13","1,555.43","322.16K","0.09%"
"03/05/2023","1,564.37","1,566.73","1,587.95","1,556.84","313.01K","-0.15%"
"03/04/2023","1,566.73","1,569.45","1,577.02","1,550.10","247.02K","-0.14%"
"03/03/2023","1,568.89","1,647.86","1,649.19","1,547.61","783.74K","-4.76%"
"03/02/2023","1,647.38","1,666.09","1,677.45","1,620.20","440.63K","-1.12%"
"03/01/2023","1,666.09","1,604.69","1,668.55","1,595.40","497.12K","3.83%"
"02/28/2023","1,604.69","1,633.66","1,646.33","1,598.67","411.49K","-1.77%"
"02/27/2023","1,633.66","1,641.59","1,664.98","1,609.82","458.53K","-0.48%"
"02/26/2023","1,641.60","1,594.66","1,648.77","1,588.65","326.58K","2.94%"
"02/25/2023","1,594.66","1,608.24","1,608.62","1,562.10","309.29K","-0.84%"
"02/24/2023","1,608.24","1,650.52","1,663.82","1,579.68","548.07K","-2.56%"
"02/23/2023","1,650.52","1,643.39","1,678.20","1,630.94","529.75K","0.43%"
"02/22/2023","1,643.39","1,659.41","1,666.39","1,600.79","560.40K","-0.97%"
"02/21/2023","1,659.41","1,703.29","1,716.35","1,637.16","554.52K","-2.58%"
"02/20/2023","1,703.27","1,681.49","1,719.10","1,651.54","478.59K","1.29%"
"02/19/2023","1,681.52","1,691.62","1,722.28","1,670.97","427.00K","-0.60%"
"02/18/2023","1,691.62","1,693.96","1,708.87","1,681.17","283.51K","-0.14%"
"02/17/2023","1,693.96","1,640.66","1,720.06","1,631.92","617.21K","3.25%"
"02/16/2023","1,640.66","1,675.43","1,738.87","1,634.97","894.27K","-2.08%"
"02/15/2023","1,675.43","1,555.45","1,676.94","1,542.80","627.07K","7.71%"
